Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
12,1900,23607302.2348,231656448.4030,96.454485,98.921460,45244203064.1707,75691454180.1019,49.9597,50.0402,0.063000,0.000000,26.1474
13,1900,23021267.5050,248175125.9471,96.454485,99.246111,47407953211.5124,80214928120.1467,50.1307,49.8693,0.064000,0.000000,25.4519
14,1900,23722733.2700,266489057.2520,96.454485,99.578879,49832238498.1938,84983284007.3750,50.3014,49.6986,0.065000,0.000000,25.9010
15,1900,24373439.6900,293588978.4516,96.454485,99.919965,52315896916.6299,89772336982.9522,50.4714,49.5286,0.066000,0.000000,25.5276
16,1900,24423563.2550,299202667.2433,96.454485,100.269579,55316014191.6033,95081116226.4792,50.6403,49.3597,0.067000,0.000000,25.9898
17,1900,25671564.2450,314895928.4809,96.454485,100.627932,58349448897.6924,100406798500.8335,50.8089,49.1911,0.068000,0.000000,25.6694
18,1900,26305017.9750,342572949.9383,96.454485,100.995245,61456972336.5265,105829937441.6335,50.9772,49.0228,0.069000,0.000000,26.1946
19,1900,26938471.7050,365026408.1499,96.454485,101.371740,64584888164.3455,111270015119.3926,51.1449,48.8551,0.070000,0.000000,25.8089
20,1900,27571925.4350,388649880.1131,96.454485,101.757648,67798101585.4284,116829573995.7179,51.3120,48.6880,0.071000,0.000000,26.3678
21,1900,28205379.1650,415658974.7300,96.454485,102.153204,71030874638.3696,122410002348.3695,51.4786,48.5214,0.072000,0.000000,25.9413
22,1900,28838832.8950,421222576.0843,96.454485,102.558648,74367073752.5406,128132366485.1456,51.6445,48.3554,0.073000,0.000000,26.5147
23,1900,29472286.6250,435088006.0983,96.454485,102.974229,77725612612.1323,133871498750.9971,51.8098,48.1902,0.074000,0.000000,25.8848
24,1901,30105740.3550,474350435.7210,96.454485,103.400199,81173931016.5678,139740687268.5970,51.9742,48.0258,0.075000,0.000000,26.6085
25,1901,30739194.0850,509017657.2845,96.454485,103.836818,84629721459.4921,145609840072.9198,52.1382,47.8618,0.076000,0.000000,26.0970
26,1901,31372647.8150,514053793.2829,96.454485,104.284353,88205324355.1105,151627393586.1732,52.3019,47.6980,0.077000,0.000000,26.7014
0,1900,102423165.7790,0.0000,111.818384,104.284353,54823641086.7046,64151526560.6100,47.2634,52.7365,0.051000,0.000000,969.3240
1,1900,94948115.4641,0.0000,109.939783,104.284353,43504675847.1674,55677683921.4075,47.2277,52.7723,0.052000,0.000000,394.4723
2,1900,93210055.9654,12056830.6299,107.269804,104.284353,39153925771.1470,54070322503.4040,47.1480,52.8519,0.053000,0.000000,176.0041
3,1900,91667427.6891,12056830.6299,104.621286,104.284353,40309615553.3788,57603104589.6974,47.1215,52.8785,0.054000,0.000000,107.0391
4,1900,89893090.9609,45700417.5391,101.991338,104.284353,43300227557.3704,62721855495.0742,47.0937,52.9061,0.055000,0.000000,73.9328
5,1900,80182716.4712,58115518.4226,99.374810,104.284353,47207063265.9753,68650488713.4554,47.0926,52.9074,0.056000,0.000000,57.2395
6,1900,77990501.3877,64101269.4864,96.768294,104.284353,51644512662.1026,75065973691.4801,47.0642,52.9358,0.057000,0.000000,48.7734
7,1900,78874065.5579,72392179.8565,96.455760,104.284353,56434806201.4378,81841398043.1388,47.0355,52.9642,0.058000,0.000000,44.6032
8,1900,79836329.0304,72392179.8565,96.454485,104.284353,61614159238.3612,89043249572.6820,47.0067,52.9933,0.059000,0.000000,42.8397
0,1900,83140523.5046,0.0000,111.818384,104.284353,17913758052.8170,21923349272.7816,51.6205,48.3793,0.051000,0.000000,408.2380
1,1900,79898955.8776,0.0000,109.726539,104.284353,15179956578.9707,20506516762.6715,51.7596,48.2404,0.052000,0.000000,204.0879
2,1900,75935174.5560,0.0000,107.130633,104.284353,15284725160.7980,21860153816.7330,51.9031,48.0968,0.053000,0.000000,124.0834
3,1900,72074128.6480,573023.7998,104.537015,104.284353,16556504323.0168,24253512366.6046,52.0487,47.9513,0.054000,0.000000,78.6642
4,1900,68301561.2772,906937.3736,101.945782,104.284353,18693526588.5231,27476384891.8648,52.1942,47.8056,0.055000,0.000000,56.6483
5,1900,62174520.0723,1183627.0540,99.356781,104.284353,21219796143.7259,31073031487.3610,52.3395,47.6605,0.056000,0.000000,45.7023
6,1900,58538909.5625,1243564.0927,96.769864,104.284353,23986644579.4291,34905663438.7739,52.4844,47.5156,0.057000,0.000000,40.4353
7,1900,58196508.2969,1315857.7840,96.454637,104.284353,26925131564.3266,38920309766.8468,52.6289,47.3709,0.058000,0.000000,38.0880
8,1900,58051753.6018,1507464.2441,96.454485,104.284353,30043965395.3998,43146379397.6431,52.7727,47.2273,0.059000,0.000000,38.1157
9,1900,55989140.6455,1748970.4397,96.454485,104.284353,33290002571.0563,47528285514.8718,52.9163,47.0837,0.060000,0.000000,37.9936
10,1900,55895628.8235,1796207.0012,96.454485,104.284353,36658821453.0840,52070099942.7449,53.0595,46.9401,0.061000,0.000000,38.5858
11,1900,55824706.5680,1840386.3264,96.454485,104.284353,40136554792.3938,56754456095.2669,53.2020,46.7980,0.062000,0.000000,38.6239
12,1900,43782184.8813,1840386.3264,96.454485,104.284353,43738170590.0287,61601870420.2005,53.3443,46.6556,0.063000,0.000000,38.7801
13,1900,40927749.6243,2086846.7115,96.454485,104.284353,47314125299.8608,66430244314.5314,53.4859,46.5141,0.064000,0.000000,38.0047
14,1900,41116607.3843,2152769.1262,96.454485,104.284353,50927278163.1428,71307017630.1702,53.6273,46.3727,0.065000,0.000000,38.4605
15,1900,41305465.1443,2240605.2894,96.454485,104.284353,54563851777.1645,76203213391.6047,53.7682,46.2318,0.066000,0.000000,38.1328
16,1900,41494322.9043,2420823.9738,96.454485,104.284353,58266061939.9297,81174909802.3293,53.9082,46.0918,0.067000,0.000000,38.5389
17,1900,40438670.4195,2526982.7245,96.454485,104.284353,62014544276.0729,86197509862.5741,54.0481,45.9519,0.068000,0.000000,38.2979
