Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
12,1900,21618577.9625,58853876.9192,96.454485,98.921460,22056356609.4819,33783187958.7342,44.2938,55.7061,0.063000,0.000000,20.3135
13,1900,21502379.5857,63126627.4744,96.454485,99.246111,23301584970.8178,35995872779.6547,44.2573,55.7427,0.064000,0.000000,20.1992
14,1900,21923797.9500,76120993.2043,96.454485,99.578879,24556715275.2537,38232286934.4772,44.2211,55.7789,0.065000,0.000000,20.2861
15,1900,22630896.6150,76145601.9442,96.454485,99.919965,25857304980.8173,40544257598.8343,44.1851,55.8149,0.066000,0.000000,20.8761
16,1900,23332513.8950,76201875.8636,96.454485,100.269579,27161565317.0088,42858946007.4075,44.1485,55.8515,0.067000,0.000000,20.6825
17,1900,24006724.2500,84844007.3682,96.454485,100.627932,28492906069.9785,45217962742.5712,44.1124,55.8876,0.068000,0.000000,20.8568
18,1900,24680934.6050,90959040.4945,96.454485,100.995245,29842775178.6677,47603628531.9532,44.0767,55.9233,0.069000,0.000000,20.8692
19,1900,25355144.9600,102911150.2264,96.454485,101.371740,31227812419.2415,50038444396.7808,44.0410,55.9590,0.070000,0.000000,21.0536
20,1900,26029355.3150,110517449.9700,96.454485,101.757648,32650975820.0584,52521576999.7280,44.0054,55.9946,0.071000,0.000000,21.1447
21,1900,26703565.6700,110540989.5320,96.454485,102.153204,34122882901.0975,55068959733.5651,43.9699,56.0301,0.072000,0.000000,21.3800
22,1900,27377776.0250,116677740.4220,96.454485,102.558648,35603811204.3839,57628936198.2391,43.9346,56.0653,0.073000,0.000000,21.2552
23,1900,28051986.3800,134089719.4147,96.454485,102.974229,37121114872.3710,60243142619.3706,43.8991,56.1008,0.074000,0.000000,21.6570
24,1901,28726196.7350,146427885.8962,96.454485,103.400199,38647140513.0540,62871260114.3780,43.8635,56.1365,0.075000,0.000000,21.6414
25,1901,29400407.0900,167299741.5935,96.454485,103.836818,40191041525.8080,65529368735.7666,43.8283,56.1717,0.076000,0.000000,21.8941
26,1901,30043552.7750,172842468.9457,96.454485,104.284353,41754299587.0654,68210448766.8543,43.7933,56.2065,0.077000,0.000000,21.8542
0,1900,13732023.2698,0.0000,111.818384,104.284353,2945090179.9770,3380404651.4403,41.7130,58.2863,0.051000,0.000000,229.1302
1,1900,13320510.7563,10460.4782,109.939783,104.284353,2742829857.7386,3419907827.2746,41.8694,58.1306,0.052000,0.000000,119.0536
2,1900,12762453.6575,609106.1273,107.269804,104.284353,2806735120.8457,3726956030.8488,42.0842,57.9139,0.053000,0.000000,89.6147
3,1900,12199689.8102,611734.9243,104.621286,104.284353,2965153977.3051,4121012747.1277,42.3218,57.6782,0.054000,0.000000,71.6795
4,1900,11632351.0740,2470484.0739,101.991338,104.284353,3179676583.0496,4567770339.4505,42.5686,57.4314,0.055000,0.000000,62.6769
5,1900,10777351.8708,3705266.6943,99.374810,104.284353,3452588910.4679,5071502946.6964,42.8189,57.1811,0.056000,0.000000,61.0820
6,1900,10201216.6542,3705712.7448,96.768294,104.284353,3751171712.9598,5603212207.0364,43.0669,56.9331,0.057000,0.000000,58.5969
7,1900,10213009.4558,4659847.5940,96.455760,104.284353,4086040615.1675,6176031830.3634,43.3144,56.6856,0.058000,0.000000,58.7066
8,1900,10239180.5088,7354363.0237,96.454485,104.284353,4448830270.3705,6782930580.4073,43.5628,56.4372,0.059000,0.000000,59.7905
0,1900,94152014.5845,0.0000,111.818384,104.284353,29028763343.0807,32387158750.2369,42.1457,57.8541,0.051000,0.000000,989.5202
1,1900,84678487.4080,0.0000,109.726539,104.284353,21043893035.1990,26614555897.8907,42.2874,57.7126,0.052000,0.000000,390.3531
2,1900,82533059.5802,0.0000,107.130633,104.284353,18270584697.5429,26034449031.3627,42.3735,57.6263,0.053000,0.000000,179.8257
3,1900,80699613.0081,0.0000,104.537015,104.284353,19158445225.1174,31599628301.5616,42.5450,57.4550,0.054000,0.000000,107.4980
4,1900,78721271.7992,0.0000,101.945782,104.284353,21382134276.2724,37321252743.2810,42.7149,57.2847,0.055000,0.000000,68.2210
5,1900,70210344.9580,0.0000,99.356781,104.284353,24121059704.4680,42965309630.4733,42.9228,57.0772,0.056000,0.000000,54.7546
6,1900,67945895.5016,0.0000,96.769864,104.284353,27006130269.3112,48456221975.4242,43.0908,56.9092,0.057000,0.000000,47.6313
7,1900,68508465.3708,0.0000,96.454637,104.284353,30035204826.4697,53982502261.2235,43.2583,56.7416,0.058000,0.000000,44.5712
8,1900,69113896.9527,68840.8249,96.454485,104.284353,33284859109.8754,59747904247.4433,43.4250,56.5750,0.059000,0.000000,44.8400
9,1900,43534415.1089,241225.5988,96.454485,104.284353,36783150191.7398,65795461751.0460,43.7522,56.2478,0.060000,0.000000,41.8510
10,1900,44101635.6462,378738.0045,96.454485,104.284353,40566944109.8767,72233455978.5128,43.9175,56.0821,0.061000,0.000000,42.2504
11,1900,47028927.1579,378738.0045,96.454485,104.284353,44333325354.4181,78773800064.9301,44.0675,55.9325,0.062000,0.000000,42.4753
12,1900,38641138.2429,563552.6812,96.454485,104.284353,48145076784.9345,85510710364.7443,44.2319,55.7680,0.063000,0.000000,42.8761
13,1900,38078800.6063,563552.6812,96.454485,104.284353,51690958775.9071,92053916560.8551,44.3977,55.6023,0.064000,0.000000,41.9720
14,1900,38435462.3663,623451.5887,96.454485,104.284353,55403836021.4473,98847568303.4717,44.5610,55.4390,0.065000,0.000000,42.8409
15,1900,38772513.6263,623451.5887,96.454485,104.284353,59123586521.1048,105697256191.0082,44.7238,55.2762,0.066000,0.000000,42.1458
16,1900,39073727.2663,657825.2285,96.454485,104.284353,62712775431.9012,112421873865.2983,44.8855,55.1145,0.067000,0.000000,43.0963
